feasible,figure_of_merit,noise_reduction_dB,blade_mass_g,on_front,chord_root_m,chord_tip_m,twist_root_deg,twist_tip_deg,tubercle_amp_m,tubercle_wl_m,n_blades,prop_radius_m,hub_radius_m,hub_height_m,shaft_hole_r_m,thickness_ratio,rpm,total_thrust_N,total_torque_Nm,rho_air
True,0.73478,1.02,12.855,False,0.023305637419464165,0.013619403235619873,43.20178666030655,16.225015357794653,0.002038507207808833,0.05908087775908684,3,0.127,0.012,0.022,0.003,0.12,8000.0,15.0,0.35,1.225
True,0.82591,0.83,17.7427,False,0.02115903080401661,0.012452880581792104,28.652566060557987,6.203687432081226,0.0014990495471681655,0.04406978445271863,5,0.127,0.012,0.022,0.003,0.12,8000.0,15.0,0.35,1.225
True,0.75137,1.89,17.5952,False,0.027123338629197448,0.009286582686305729,41.52688390919167,18.89176359803349,0.0036109000515861605,0.029699155766346186,4,0.127,0.012,0.022,0.003,0.12,8000.0,15.0,0.35,1.225
True,0.79512,2.01,13.1421,False,0.03325230982440651,0.011208857048264156,30.834570643945206,8.746873555631014,0.004687792937457709,0.05304548384431276,2,0.127,0.012,0.022,0.003,0.12,8000.0,15.0,0.35,1.225
True,0.84459,1.57,23.1544,True,0.027487813381515736,0.01,37.89110893073329,11.557806079719096,0.0031061825388523983,0.04469306870729314,5,0.127,0.012,0.022,0.003,0.12,8000.0,15.0,0.35,1.225
True,0.83766,0.59,22.5667,False,0.025732734566262704,0.007663984707775312,27.958400436174212,13.302744692480335,0.0010282796134404402,0.03216798464556334,6,0.127,0.012,0.022,0.003,0.12,8000.0,15.0,0.35,1.225
True,0.77812,1.93,13.6251,False,0.034,0.011213849829735098,36.86012319412373,6.0,0.0045732285584271426,0.06,2,0.127,0.012,0.022,0.003,0.12,8000.0,15.0,0.35,1.225
True,0.83003,1.87,14.666,False,0.02086809174031685,0.006,30.505973231550488,10.400893976259274,0.0026165550013305928,0.05663616626475307,6,0.127,0.012,0.022,0.003,0.12,8000.0,15.0,0.35,1.225
True,0.84206,0.0,29.4554,False,0.02954243161305071,0.013220571826609562,43.65788414610621,10.185876431599082,0.0,0.02,5,0.127,0.012,0.022,0.003,0.12,8000.0,15.0,0.35,1.225
True,0.81859,2.2,15.2866,False,0.023254671702338796,0.011336647567738199,26.446252094547475,12.834558610676986,0.004063313093242103,0.02594885291479556,4,0.127,0.012,0.022,0.003,0.12,8000.0,15.0,0.35,1.225
True,0.78163,2.67,14.7454,False,0.020439356497600154,0.014,34.72888407768445,19.25449259851873,0.005,0.02,4,0.127,0.012,0.022,0.003,0.12,8000.0,15.0,0.35,1.225
